Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.66      6.35     6.35 619031235     0.00     0.00  glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float)
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2150]
[2148]   0.0    0.00    0.00       1         float* std::__niter_wrap<float*>(float* const&, float*) [2148]
-----------------------------------------------
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2151]
[2149]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__niter_wrap<std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > const&, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2149]
-----------------------------------------------
                0.00    0.00       1/1           float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2172]
[2150]   0.0    0.00    0.00       1         float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2150]
                0.00    0.00       2/2           float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [1948]
                0.00    0.00       1/1           float* std::__niter_base<float*>(float*) [2146]
                0.00    0.00       1/1           float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [2154]
                0.00    0.00       1/1           float* std::__niter_wrap<float*>(float* const&, float*) [2148]
-----------------------------------------------
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::copy<analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2173]
[2151]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2151]
                0.00    0.00       2/2           analytic::Gaussian<float> const* std::__niter_base<analytic::Gaussian<float> const*>(analytic::Gaussian<float> const*) [1947]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__niter_base<std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2147]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a1<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2153]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__niter_wrap<std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > const&, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2149]
-----------------------------------------------
                0.00    0.00       1/1           analytic::Sum<float, analytic::Gaussian<float> >::Sum(std::initializer_list<analytic::Gaussian<float> >) [2014]
[2152]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::back_inserter<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >(std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >&) [2152]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >::back_insert_iterator(std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >&) [2101]
-----------------------------------------------
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2151]
[2153]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a1<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2153]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a2<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2155]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2150]
[2154]   0.0    0.00    0.00       1         float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [2154]
                0.00    0.00       1/1           float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*) [2156]
-----------------------------------------------
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a1<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2153]
[2155]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a2<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2155]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2040]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [2154]
[2156]   0.0    0.00    0.00       1         float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*) [2156]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float const, float>(float const*, float const*, float*) [2041]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [2160]
[2157]   0.0    0.00    0.00       1         float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2157]
                0.00    0.00       1/1           float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2100]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<3, 3, float, (glm::qualifier)0>* std::__uninitialized_fill_n_a<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> >&) [2161]
[2158]   0.0    0.00    0.00       1         glm::mat<3, 3, float, (glm::qualifier)0>* std::uninitialized_fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2158]
                0.00    0.00       1/1           glm::mat<3, 3, float, (glm::qualifier)0>* std::__uninitialized_fill_n<true>::__uninit_fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2102]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [2162]
[2159]   0.0    0.00    0.00       1         float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [2159]
                0.00    0.00       1/1           float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [2103]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [2131]
[2160]   0.0    0.00    0.00       1         float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [2160]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2157]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::_M_fill_initialize(unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2114]
[2161]   0.0    0.00    0.00       1         glm::mat<3, 3, float, (glm::qualifier)0>* std::__uninitialized_fill_n_a<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> >&) [2161]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           glm::mat<3, 3, float, (glm::qualifier)0>* std::uninitialized_fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2158]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&) [2130]
[2162]   0.0    0.00    0.00       1         float* std::__uninitialized_fill_n_a<float*, unsigned long, float, float>(float*, unsigned long, float const&, std::allocator<float>&) [2162]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           float* std::uninitialized_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&) [2159]
-----------------------------------------------
                0.00    0.00       1/1           si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n_a<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long, si::units<1, 0, 0, 0, 0, 0, 0, float> >(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >&) [2167]
[2163]   0.0    0.00    0.00       1         si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long) [2163]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n_1<false>::__uninit_default_n<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long) [2104]
-----------------------------------------------
                0.00    0.00       1/1           rock::StratumStore<2>* std::__uninitialized_default_n_a<rock::StratumStore<2>*, unsigned long, rock::StratumStore<2> >(rock::StratumStore<2>*, unsigned long, std::allocator<rock::StratumStore<2> >&) [2168]
[2164]   0.0    0.00    0.00       1         rock::StratumStore<2>* std::__uninitialized_default_n<rock::StratumStore<2>*, unsigned long>(rock::StratumStore<2>*, unsigned long) [2164]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           rock::StratumStore<2>* std::__uninitialized_default_n_1<false>::__uninit_default_n<rock::StratumStore<2>*, unsigned long>(rock::StratumStore<2>*, unsigned long) [2105]
-----------------------------------------------
                0.00    0.00       1/1           std::byte* std::__uninitialized_default_n_a<std::byte*, unsigned long, std::byte>(std::byte*, unsigned long, std::allocator<std::byte>&) [2169]
[2165]   0.0    0.00    0.00       1         std::byte* std::__uninitialized_default_n<std::byte*, unsigned long>(std::byte*, unsigned long) [2165]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           std::byte* std::__uninitialized_default_n_1<true>::__uninit_default_n<std::byte*, unsigned long>(std::byte*, unsigned long) [2106]
-----------------------------------------------
                0.00    0.00       1/1           unsigned int* std::__uninitialized_default_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, std::allocator<unsigned int>&) [2170]
[2166]   0.0    0.00    0.00       1         unsigned int* std::__uninitialized_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [2166]
                0.00    0.00       1/13683       std::is_constant_evaluated() [812]
                0.00    0.00       1/1           unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [2107]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_default_initialize(unsigned long) [2108]
[2167]   0.0    0.00    0.00       1         si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n_a<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long, si::units<1, 0, 0, 0, 0, 0, 0, float> >(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >&) [2167]
                0.00    0.00       1/1           si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long) [2163]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_M_default_initialize(unsigned long) [2116]
[2168]   0.0    0.00    0.00       1         rock::StratumStore<2>* std::__uninitialized_default_n_a<rock::StratumStore<2>*, unsigned long, rock::StratumStore<2> >(rock::StratumStore<2>*, unsigned long, std::allocator<rock::StratumStore<2> >&) [2168]
                0.00    0.00       1/1           rock::StratumStore<2>* std::__uninitialized_default_n<rock::StratumStore<2>*, unsigned long>(rock::StratumStore<2>*, unsigned long) [2164]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::byte, std::allocator<std::byte> >::_M_default_initialize(unsigned long) [2125]
[2169]   0.0    0.00    0.00       1         std::byte* std::__uninitialized_default_n_a<std::byte*, unsigned long, std::byte>(std::byte*, unsigned long, std::allocator<std::byte>&) [2169]
                0.00    0.00       1/1           std::byte* std::__uninitialized_default_n<std::byte*, unsigned long>(std::byte*, unsigned long) [2165]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_initialize(unsigned long) [2135]
[2170]   0.0    0.00    0.00       1         unsigned int* std::__uninitialized_default_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, std::allocator<unsigned int>&) [2170]
                0.00    0.00       1/1           unsigned int* std::__uninitialized_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [2166]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[2171]   0.0    0.00    0.00       1         std::pow(float, float) [2171]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2100]
[2172]   0.0    0.00    0.00       1         float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2172]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [1945]
                0.00    0.00       1/1           float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [2150]
-----------------------------------------------
                0.00    0.00       1/1           analytic::Sum<float, analytic::Gaussian<float> >::Sum(std::initializer_list<analytic::Gaussian<float> >) [2014]
[2173]   0.0    0.00    0.00       1         std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::copy<analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2173]
                0.00    0.00       2/2           analytic::Gaussian<float> const* std::__miter_base<analytic::Gaussian<float> const*>(analytic::Gaussian<float> const*) [1946]
                0.00    0.00       1/1           std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move_a<false, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >) [2151]
-----------------------------------------------
                0.00    0.00       1/1           void grouped::Statistics<adapted::TypedSymbolicArithmetic<float> >::sum<dymaxion::VertexDownsamplingIds<int, float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(dymaxion::VertexDownsamplingIds<int, float> const&, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > const&, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) [430]
[2174]   0.0    0.00    0.00       1         void std::fill<__gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, si::units<-1, 1, -2, 0, 0, 0, 0, float> >(__gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, __gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, si::units<-1, 1, -2, 0, 0, 0, 0, float> const&) [2174]
                0.00    0.00       1/1           void std::__fill_a<__gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, si::units<-1, 1, -2, 0, 0, 0, 0, float> >(__gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, __gnu_cxx::__normal_iterator<si::units<-1, 1, -2, 0, 0, 0, 0, float>*, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >, si::units<-1, 1, -2, 0, 0, 0, 0, float> const&) [2182]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<3, 3, float, (glm::qualifier)0>* std::__uninitialized_fill_n<true>::__uninit_fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2102]
[2175]   0.0    0.00    0.00       1         glm::mat<3, 3, float, (glm::qualifier)0>* std::fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&) [2175]
                0.00    0.00       1/27022       std::__size_to_integer(unsigned long) [769]
                0.00    0.00       1/1           glm::mat<3, 3, float, (glm::qualifier)0>* std::__fill_n_a<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&, std::random_access_iterator_tag) [2140]
-----------------------------------------------
                0.00    0.00       1/1           std::byte* std::__uninitialized_default_n_1<true>::__uninit_default_n<std::byte*, unsigned long>(std::byte*, unsigned long) [2106]
[2176]   0.0    0.00    0.00       1         std::byte* std::fill_n<std::byte*, unsigned long, std::byte>(std::byte*, unsigned long, std::byte const&) [2176]
                0.00    0.00       1/27022       std::__size_to_integer(unsigned long) [769]
                0.00    0.00       1/1           std::byte* std::__fill_n_a<std::byte*, unsigned long, std::byte>(std::byte*, unsigned long, std::byte const&, std::random_access_iterator_tag) [2141]
-----------------------------------------------
                0.00    0.00       1/1           unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [2107]
[2177]   0.0    0.00    0.00       1         unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [2177]
                0.00    0.00       1/27022       std::__size_to_integer(unsigned long) [769]
                0.00    0.00       1/1           unsigned int* std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&, std::random_access_iterator_tag) [2142]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::~vector() [2109]
[2178]   0.0    0.00    0.00       1         void std::_Destroy<si::units<1, 0, 0, 0, 0, 0, 0, float>*>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, si::units<1, 0, 0, 0, 0, 0, 0, float>*) [2178]
                0.00    0.00       1/1684113     std::__is_constant_evaluated() [676]
